prob_true	prob_pred
0.0	0.10244495279999602
0.2857142857142857	0.12476409870654899
0.14285714285714285	0.15563049022186023
0.14285714285714285	0.18431351475521182
0.0	0.20961563373838393
0.42857142857142855	0.22786675395611974
0.42857142857142855	0.25887583451442275
0.14285714285714285	0.28772089501407044
0.5714285714285714	0.31216221134539535
0.25	0.5039992170116391
