prob_true	prob_pred
0.0	0.00604109897247168
0.017857142857142856	0.010635245483489323
0.05263157894736842	0.015181109712241826
0.05357142857142857	0.019361538737667255
0.0	0.024036125786533514
0.03571428571428571	0.028424169350751566
0.017857142857142856	0.03203235856230032
0.03508771929824561	0.03905558594264557
0.03571428571428571	0.08524740893747508
0.2631578947368421	0.2551896548736668
