intercept	Serpin_z	DeltaFM_z_neg	THBS1_z_neg	IL6_STAT3_z	CoOption_z	variant
-4.907128961825951	-0.09528193754400616	0.2331473123139898	0.47272871852703563	0.5874642144593395	1.585660978807419	baseline
-4.921255101660364	0.10930129793924219	0.21753576488967802	0.4664917982721395	0.5589644016772035	1.5753684960956025	serpin_extended
-3.603433681277084	0.2727853176005926	0.2810816520476939	0.17246201981858478	-0.28005210721269974	0.10393919943702197	null_inflammation
