prob_true	prob_pred
0.0	0.005286537934122597
0.0	0.009917762607082534
0.02040816326530612	0.014871174680161017
0.0	0.01830440432192026
0.08163265306122448	0.02181982360028183
0.0	0.024239872723623535
0.04081632653061224	0.02653774959244792
0.08163265306122448	0.030881866597418848
0.02040816326530612	0.03803852226888478
0.0	0.052637948781351536
