recall	precision
1.0	0.05132743362831858
1.0	0.051418439716312055
1.0	0.05150976909413854
1.0	0.051601423487544484
1.0	0.05169340463458111
1.0	0.05178571428571429
1.0	0.0518783542039356
1.0	0.05197132616487455
1.0	0.05206463195691203
1.0	0.052158273381294966
1.0	0.05225225225225225
1.0	0.052346570397111915
1.0	0.05244122965641953
1.0	0.05253623188405797
1.0	0.05263157894736842
1.0	0.05272727272727273
1.0	0.052823315118397086
1.0	0.05291970802919708
1.0	0.05301645338208409
1.0	0.05311355311355311
1.0	0.05321100917431193
1.0	0.05330882352941176
1.0	0.053406998158379376
1.0	0.05350553505535055
1.0	0.053604436229205174
1.0	0.053703703703703705
1.0	0.05380333951762523
1.0	0.05390334572490706
1.0	0.054003724394785846
1.0	0.054104477611940295
1.0	0.05420560747663551
1.0	0.054307116104868915
1.0	0.054409005628517824
1.0	0.05451127819548872
1.0	0.054613935969868174
1.0	0.05471698113207547
1.0	0.054820415879017016
1.0	0.054924242424242424
1.0	0.05502846299810247
1.0	0.055133079847908745
1.0	0.05523809523809524
1.0	0.05534351145038168
1.0	0.055449330783938815
1.0	0.05555555555555555
1.0	0.05566218809980806
1.0	0.05576923076923077
1.0	0.055876685934489405
1.0	0.055984555984555984
1.0	0.05609284332688588
1.0	0.0562015503875969
1.0	0.05631067961165048
1.0	0.05642023346303502
1.0	0.056530214424951264
1.0	0.056640625
1.0	0.05675146771037182
1.0	0.056862745098039215
1.0	0.05697445972495088
1.0	0.05708661417322835
1.0	0.05719921104536489
1.0	0.05731225296442688
1.0	0.05742574257425743
1.0	0.057539682539682536
1.0	0.05765407554671968
1.0	0.05776892430278884
1.0	0.05788423153692615
1.0	0.058
1.0	0.05811623246492986
1.0	0.05823293172690763
1.0	0.05835010060362173
1.0	0.05846774193548387
1.0	0.05858585858585859
1.0	0.058704453441295545
1.0	0.058823529411764705
1.0	0.05894308943089431
1.0	0.059063136456211814
1.0	0.05918367346938776
1.0	0.05930470347648262
1.0	0.05942622950819672
1.0	0.059548254620123205
1.0	0.059670781893004114
1.0	0.05979381443298969
1.0	0.05991735537190083
1.0	0.060041407867494824
1.0	0.06016597510373444
1.0	0.060291060291060294
1.0	0.06041666666666667
1.0	0.060542797494780795
1.0	0.060669456066945605
1.0	0.06079664570230608
1.0	0.06092436974789916
1.0	0.061052631578947365
1.0	0.06118143459915612
0.9655172413793104	0.05919661733615222
0.9655172413793104	0.059322033898305086
0.9655172413793104	0.059447983014861996
0.9655172413793104	0.059574468085106386
0.9655172413793104	0.05970149253731343
0.9655172413793104	0.05982905982905983
0.9655172413793104	0.059957173447537475
0.9655172413793104	0.060085836909871244
0.9655172413793104	0.060215053763440864
0.9655172413793104	0.0603448275862069
0.9655172413793104	0.06047516198704104
0.9655172413793104	0.06060606060606061
0.9655172413793104	0.06073752711496746
0.9655172413793104	0.06086956521739131
0.9655172413793104	0.06100217864923747
0.9655172413793104	0.0611353711790393
0.9655172413793104	0.061269146608315096
0.9655172413793104	0.06140350877192982
0.9655172413793104	0.06153846153846154
0.9655172413793104	0.06167400881057269
0.9655172413793104	0.06181015452538632
0.9655172413793104	0.061946902654867256
0.9655172413793104	0.06208425720620843
0.9655172413793104	0.06222222222222222
0.9655172413793104	0.062360801781737196
0.9655172413793104	0.0625
0.9655172413793104	0.06263982102908278
0.9655172413793104	0.06278026905829596
0.9655172413793104	0.06292134831460675
0.9655172413793104	0.06306306306306306
0.9655172413793104	0.06320541760722348
0.9655172413793104	0.06334841628959276
0.9655172413793104	0.06349206349206349
0.9655172413793104	0.06363636363636363
0.9310344827586207	0.06150341685649203
0.9310344827586207	0.06164383561643835
0.9310344827586207	0.06178489702517163
0.9310344827586207	0.06192660550458716
0.9310344827586207	0.06206896551724138
0.9310344827586207	0.06221198156682028
0.9310344827586207	0.06235565819861432
0.9310344827586207	0.0625
0.9310344827586207	0.06264501160092807
0.9310344827586207	0.06279069767441861
0.9310344827586207	0.06293706293706294
0.9310344827586207	0.0630841121495327
0.9310344827586207	0.06323185011709602
0.9310344827586207	0.06338028169014084
0.9310344827586207	0.06352941176470588
0.896551724137931	0.06132075471698113
0.896551724137931	0.061465721040189124
0.896551724137931	0.061611374407582936
0.896551724137931	0.06175771971496437
0.896551724137931	0.06190476190476191
0.896551724137931	0.06205250596658711
0.896551724137931	0.06220095693779904
0.896551724137931	0.06235011990407674
0.896551724137931	0.0625
0.896551724137931	0.06265060240963856
0.896551724137931	0.06280193236714976
0.896551724137931	0.06295399515738499
0.896551724137931	0.06310679611650485
0.896551724137931	0.06326034063260341
0.896551724137931	0.06341463414634146
0.8620689655172413	0.061124694376528114
0.8620689655172413	0.061274509803921566
0.8620689655172413	0.06142506142506143
0.8620689655172413	0.06157635467980296
0.8620689655172413	0.06172839506172839
0.8620689655172413	0.06188118811881188
0.8620689655172413	0.062034739454094295
0.8620689655172413	0.06218905472636816
0.8620689655172413	0.06234413965087282
0.8620689655172413	0.0625
0.8620689655172413	0.06265664160401002
0.8620689655172413	0.06281407035175879
0.8620689655172413	0.06297229219143577
0.8620689655172413	0.06313131313131314
0.8620689655172413	0.06329113924050633
0.8620689655172413	0.06345177664974619
0.8620689655172413	0.06361323155216285
0.8620689655172413	0.06377551020408163
0.8620689655172413	0.0639386189258312
0.8620689655172413	0.0641025641025641
0.8620689655172413	0.06426735218508997
0.8620689655172413	0.06443298969072164
0.8620689655172413	0.06459948320413436
0.8620689655172413	0.06476683937823834
0.8620689655172413	0.06493506493506493
0.8620689655172413	0.06510416666666667
0.8620689655172413	0.06527415143603134
0.8620689655172413	0.06544502617801047
0.8620689655172413	0.06561679790026247
0.8620689655172413	0.06578947368421052
0.8620689655172413	0.06596306068601583
0.8620689655172413	0.06613756613756613
0.8620689655172413	0.06631299734748011
0.8620689655172413	0.06648936170212766
0.8620689655172413	0.06666666666666667
0.8620689655172413	0.06684491978609626
0.8620689655172413	0.06702412868632708
0.8620689655172413	0.06720430107526881
0.8620689655172413	0.0673854447439353
0.8620689655172413	0.06756756756756757
0.8620689655172413	0.06775067750677506
0.8620689655172413	0.06793478260869565
0.8620689655172413	0.0681198910081744
0.8620689655172413	0.06830601092896176
0.8620689655172413	0.0684931506849315
0.8620689655172413	0.06868131868131869
0.8620689655172413	0.06887052341597796
0.8620689655172413	0.06906077348066299
0.8620689655172413	0.06925207756232687
0.8620689655172413	0.06944444444444445
0.8620689655172413	0.06963788300835655
0.8620689655172413	0.06983240223463687
0.8620689655172413	0.0700280112044818
0.8620689655172413	0.0702247191011236
0.8275862068965517	0.0676056338028169
0.8275862068965517	0.06779661016949153
0.8275862068965517	0.0679886685552408
0.8275862068965517	0.06818181818181818
0.8275862068965517	0.06837606837606838
0.8275862068965517	0.06857142857142857
0.8275862068965517	0.06876790830945559
0.8275862068965517	0.06896551724137931
0.8275862068965517	0.069164265129683
0.8275862068965517	0.06936416184971098
0.8275862068965517	0.06956521739130435
0.7931034482758621	0.06686046511627906
0.7931034482758621	0.06705539358600583
0.7931034482758621	0.06725146198830409
0.7586206896551724	0.06451612903225806
0.7586206896551724	0.06470588235294118
0.7586206896551724	0.06489675516224189
0.7586206896551724	0.0650887573964497
0.7586206896551724	0.06528189910979229
0.7586206896551724	0.06547619047619048
0.7586206896551724	0.06567164179104477
0.7586206896551724	0.0658682634730539
0.7586206896551724	0.06606606606606606
0.7586206896551724	0.06626506024096386
0.7586206896551724	0.06646525679758308
0.7586206896551724	0.06666666666666667
0.7586206896551724	0.0668693009118541
0.7586206896551724	0.06707317073170732
0.7586206896551724	0.0672782874617737
0.7586206896551724	0.06748466257668712
0.7586206896551724	0.06769230769230769
0.7586206896551724	0.06790123456790123
0.7586206896551724	0.06811145510835913
0.7586206896551724	0.06832298136645963
0.7586206896551724	0.06853582554517133
0.7586206896551724	0.06875
0.7586206896551724	0.06896551724137931
0.7586206896551724	0.06918238993710692
0.7586206896551724	0.0694006309148265
0.7586206896551724	0.06962025316455696
0.7586206896551724	0.06984126984126984
0.7586206896551724	0.07006369426751592
0.7586206896551724	0.07028753993610223
0.7586206896551724	0.07051282051282051
0.7586206896551724	0.0707395498392283
0.7586206896551724	0.07096774193548387
0.7586206896551724	0.07119741100323625
0.7586206896551724	0.07142857142857142
0.7586206896551724	0.07166123778501629
0.7586206896551724	0.0718954248366013
0.7586206896551724	0.07213114754098361
0.7586206896551724	0.07236842105263158
0.7586206896551724	0.07260726072607261
0.7586206896551724	0.0728476821192053
0.7586206896551724	0.07308970099667775
0.7586206896551724	0.07333333333333333
0.7586206896551724	0.07357859531772576
0.7586206896551724	0.0738255033557047
0.7586206896551724	0.07407407407407407
0.7586206896551724	0.07432432432432433
0.7586206896551724	0.07457627118644068
0.7586206896551724	0.07482993197278912
0.7586206896551724	0.07508532423208192
0.7586206896551724	0.07534246575342465
0.7586206896551724	0.07560137457044673
0.7586206896551724	0.07586206896551724
0.7586206896551724	0.07612456747404844
0.7586206896551724	0.0763888888888889
0.7586206896551724	0.07665505226480836
0.7586206896551724	0.07692307692307693
0.7586206896551724	0.07719298245614035
0.7586206896551724	0.07746478873239436
0.7586206896551724	0.07773851590106007
0.7586206896551724	0.07801418439716312
0.7586206896551724	0.07829181494661921
0.7586206896551724	0.07857142857142857
0.7586206896551724	0.07885304659498207
0.7586206896551724	0.07913669064748201
0.7586206896551724	0.07942238267148015
0.7586206896551724	0.07971014492753623
0.7586206896551724	0.08
0.7586206896551724	0.08029197080291971
0.7586206896551724	0.08058608058608059
0.7586206896551724	0.08088235294117647
0.7586206896551724	0.08118081180811808
0.7586206896551724	0.08148148148148149
0.7586206896551724	0.08178438661710037
0.7586206896551724	0.08208955223880597
0.7586206896551724	0.08239700374531835
0.7586206896551724	0.08270676691729323
0.7586206896551724	0.0830188679245283
0.7586206896551724	0.08333333333333333
0.7241379310344828	0.07984790874524715
0.7241379310344828	0.08015267175572519
0.7241379310344828	0.08045977011494253
0.7241379310344828	0.08076923076923077
0.7241379310344828	0.08108108108108109
0.7241379310344828	0.08139534883720931
0.7241379310344828	0.08171206225680934
0.7241379310344828	0.08203125
0.7241379310344828	0.08235294117647059
0.7241379310344828	0.08267716535433071
0.7241379310344828	0.08300395256916997
0.7241379310344828	0.08333333333333333
0.7241379310344828	0.08366533864541832
0.7241379310344828	0.084
0.7241379310344828	0.08433734939759036
0.7241379310344828	0.0846774193548387
0.7241379310344828	0.08502024291497975
0.7241379310344828	0.08536585365853659
0.7241379310344828	0.08571428571428572
0.7241379310344828	0.0860655737704918
0.7241379310344828	0.08641975308641975
0.7241379310344828	0.08677685950413223
0.7241379310344828	0.08713692946058091
0.7241379310344828	0.0875
0.7241379310344828	0.08786610878661087
0.7241379310344828	0.08823529411764706
0.7241379310344828	0.08860759493670886
0.6896551724137931	0.0847457627118644
0.6896551724137931	0.0851063829787234
0.6896551724137931	0.08547008547008547
0.6896551724137931	0.08583690987124463
0.6896551724137931	0.08620689655172414
0.6896551724137931	0.08658008658008658
0.6896551724137931	0.08695652173913043
0.6896551724137931	0.08733624454148471
0.6896551724137931	0.08771929824561403
