prob_true	prob_pred
0.25	0.08220514837523879
0.0	0.11210619687336551
0.14285714285714285	0.13673196867072446
0.14285714285714285	0.1685397083604015
0.0	0.19392021304147042
0.42857142857142855	0.21209965216695806
0.14285714285714285	0.2589312712887114
0.42857142857142855	0.29019582738213323
0.42857142857142855	0.322266304577159
0.375	0.5335186505170417
