recall	precision
0.5833333333333334	0.028112449799196786
0.5833333333333334	0.028225806451612902
0.5833333333333334	0.02834008097165992
0.5833333333333334	0.028455284552845527
0.5833333333333334	0.02857142857142857
0.5833333333333334	0.028688524590163935
0.5833333333333334	0.02880658436213992
0.5833333333333334	0.028925619834710745
0.5833333333333334	0.029045643153526972
0.5833333333333334	0.029166666666666667
0.5833333333333334	0.029288702928870293
0.5833333333333334	0.029411764705882353
0.5833333333333334	0.029535864978902954
0.5833333333333334	0.029661016949152543
0.5833333333333334	0.029787234042553193
0.5833333333333334	0.029914529914529916
0.5833333333333334	0.030042918454935622
0.5833333333333334	0.03017241379310345
0.5833333333333334	0.030303030303030304
0.5833333333333334	0.030434782608695653
0.5833333333333334	0.03056768558951965
0.5833333333333334	0.03070175438596491
0.5833333333333334	0.030837004405286344
0.5833333333333334	0.030973451327433628
0.5833333333333334	0.03111111111111111
0.5833333333333334	0.03125
0.5833333333333334	0.03139013452914798
0.5833333333333334	0.03153153153153153
0.5833333333333334	0.03167420814479638
0.5833333333333334	0.031818181818181815
0.5833333333333334	0.0319634703196347
0.5833333333333334	0.03211009174311927
0.5833333333333334	0.03225806451612903
0.5833333333333334	0.032407407407407406
0.5833333333333334	0.03255813953488372
0.5833333333333334	0.03271028037383177
0.5833333333333334	0.03286384976525822
0.5833333333333334	0.0330188679245283
0.5833333333333334	0.03317535545023697
0.5833333333333334	0.03333333333333333
0.5833333333333334	0.03349282296650718
0.5833333333333334	0.03365384615384615
0.5833333333333334	0.033816425120772944
0.5833333333333334	0.03398058252427184
0.5833333333333334	0.03414634146341464
0.5833333333333334	0.03431372549019608
0.5833333333333334	0.034482758620689655
0.5833333333333334	0.034653465346534656
0.5833333333333334	0.03482587064676617
0.5833333333333334	0.035
0.5833333333333334	0.035175879396984924
0.5833333333333334	0.03535353535353535
0.5833333333333334	0.03553299492385787
0.5833333333333334	0.03571428571428571
0.5833333333333334	0.035897435897435895
0.5833333333333334	0.03608247422680412
0.5833333333333334	0.03626943005181347
0.5833333333333334	0.036458333333333336
0.5833333333333334	0.03664921465968586
0.5833333333333334	0.03684210526315789
0.5833333333333334	0.037037037037037035
0.5833333333333334	0.03723404255319149
0.5833333333333334	0.0374331550802139
0.5833333333333334	0.03763440860215054
0.5833333333333334	0.03783783783783784
0.5833333333333334	0.03804347826086957
0.5833333333333334	0.03825136612021858
0.5833333333333334	0.038461538461538464
0.5833333333333334	0.03867403314917127
0.5833333333333334	0.03888888888888889
0.5833333333333334	0.03910614525139665
0.5833333333333334	0.03932584269662921
0.5833333333333334	0.03954802259887006
0.5833333333333334	0.03977272727272727
0.5833333333333334	0.04
0.5833333333333334	0.040229885057471264
0.5833333333333334	0.04046242774566474
0.5833333333333334	0.040697674418604654
0.5833333333333334	0.04093567251461988
0.5833333333333334	0.041176470588235294
0.5833333333333334	0.04142011834319527
0.5833333333333334	0.041666666666666664
0.5833333333333334	0.041916167664670656
0.5833333333333334	0.04216867469879518
0.5833333333333334	0.04242424242424243
0.5	0.036585365853658534
0.5	0.03680981595092025
0.5	0.037037037037037035
0.5	0.037267080745341616
0.5	0.0375
0.5	0.03773584905660377
0.5	0.0379746835443038
0.5	0.03821656050955414
0.5	0.038461538461538464
0.5	0.03870967741935484
0.4166666666666667	0.032467532467532464
0.4166666666666667	0.032679738562091505
0.4166666666666667	0.03289473684210526
0.4166666666666667	0.03333333333333333
0.4166666666666667	0.03355704697986577
0.4166666666666667	0.033783783783783786
0.4166666666666667	0.034013605442176874
0.4166666666666667	0.03424657534246575
0.4166666666666667	0.034482758620689655
0.4166666666666667	0.034722222222222224
0.4166666666666667	0.03496503496503497
0.4166666666666667	0.035211267605633804
0.4166666666666667	0.03546099290780142
0.4166666666666667	0.03571428571428571
0.4166666666666667	0.03597122302158273
0.4166666666666667	0.036231884057971016
0.4166666666666667	0.0364963503649635
0.4166666666666667	0.03676470588235294
0.4166666666666667	0.037037037037037035
0.4166666666666667	0.03731343283582089
0.4166666666666667	0.03759398496240601
0.4166666666666667	0.03787878787878788
0.4166666666666667	0.03816793893129771
0.4166666666666667	0.038461538461538464
0.4166666666666667	0.03875968992248062
0.4166666666666667	0.0390625
0.4166666666666667	0.03937007874015748
0.4166666666666667	0.03968253968253968
0.4166666666666667	0.04
0.3333333333333333	0.03225806451612903
0.3333333333333333	0.032520325203252036
0.25	0.02459016393442623
0.25	0.024793388429752067
0.25	0.025
0.25	0.025210084033613446
0.25	0.025423728813559324
0.16666666666666666	0.017094017094017096
0.16666666666666666	0.017241379310344827
0.16666666666666666	0.017391304347826087
0.16666666666666666	0.017543859649122806
0.16666666666666666	0.017699115044247787
0.16666666666666666	0.017857142857142856
0.16666666666666666	0.018018018018018018
0.16666666666666666	0.01818181818181818
0.16666666666666666	0.01834862385321101
0.16666666666666666	0.018518518518518517
0.16666666666666666	0.018691588785046728
0.16666666666666666	0.018867924528301886
0.16666666666666666	0.01904761904761905
0.08333333333333333	0.009615384615384616
0.08333333333333333	0.009708737864077669
0.08333333333333333	0.00980392156862745
0.08333333333333333	0.009900990099009901
0.08333333333333333	0.01
0.08333333333333333	0.010101010101010102
0.08333333333333333	0.01020408163265306
0.08333333333333333	0.010309278350515464
0.08333333333333333	0.010416666666666666
0.08333333333333333	0.010526315789473684
0.08333333333333333	0.010638297872340425
0.08333333333333333	0.010752688172043012
0.08333333333333333	0.010869565217391304
0.08333333333333333	0.01098901098901099
0.08333333333333333	0.011111111111111112
0.08333333333333333	0.011235955056179775
0.08333333333333333	0.011363636363636364
0.08333333333333333	0.011494252873563218
0.08333333333333333	0.011627906976744186
0.08333333333333333	0.011764705882352941
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	0.0
0.0	1.0
